Comment_ID,Lemmatized_Review,Label
2127,give bong joon ho nobel peace prize deserves,Pozitif
2128,im iffy ending overall slap first two act fucking incredible could easily see going rewatch bong best director,Pozitif
2129,close 5 star ive contemplated many time trouble calling one best film ever made fact im contemplating sure ive gone lower rating maybe next time though,Pozitif
2130,fun watch bc im insufferable dont think anticapitalist enough actually say trying say bong joonho get infinite pas making memory murder though way better he done since,Pozitif
2131,well shit yall werent lying,Pozitif
2132,full podcast parasite video review,Nötr
2133,know kind plan never fail plan,Pozitif
2134,said joon ho bong incredible director directed fantastic film year okja snowpiercer host memory murder others parasite completely different movie im going say much movie since sort hard talk without spoiling im going go basic performance everyone involved really well done especially main lead give incredibly realistic performance later become pretty intense thrilling writing absolutly well done definitely one biggest highlight movie everything really believable led fantastic scene cinematography absolutely incredible beautifully shot add lot detail setting speaking absolutely love setting thought well done actually really clever setting compliment story quite bit long run make worth think movie master quickly get viewer attentionfrom first couple scene already invested keep wondering whats going happen next thats something lot movie late done poor job refreshing see movie actually character really done well written felt realistic well felt like actual people also blend comedy drama thriller aspect definitely master really well movie incredibly thrilling especially second third act overall movie highly recommend watching took awhile review much analyze worth end,Pozitif
2135,party truly parasite family poverty weaseling way perfect sheltered life wealthy rich reaping benefit system residing within perfect bubble mile away exists inescapable ghetto parasite obviously heavily influenced 1963 japanese film high low akira kurosawa brilliantly embrace much intimate personal brutality perfectly amplifies argument first made original morally good upstanding family totally malicious one corrupt system couple family trying look happens expense ever gotten far onto edge seat sit floor film never known anxiety genius approach concept extremely gripping entertaining watch 910,Pozitif
2136,minhyuk went college,Nötr
2137,definitely deserved oscar,Pozitif
2138,apologize giving movie 5 star first watch,Pozitif
2139,way back released friend mine urged watch didnt later talking anymore specific reason blown away watched multiple time something often today watched another time kept thinking,Pozitif
2140,incredible movie get invested instantly ramp never stop end riveting imagery crossing line fun watch also rewatching make movie even better understood many joke reference made fun,Pozitif
2141,great storytelling one faves,Pozitif
2142,course love well call love,Pozitif
2143,scared wasnt gon na worth hype,Negatif
2144,surprise car ride christmas finally got see disappointed,Negatif
2145,tried making parent class conscious,Nötr
2146,person watched berated paying attention peach scene know buddy,Nötr
2147,still nothing johnny english reborn 2011 masterpiece nonetheless,Pozitif
2148,let honest ive watched recently scream depression college got ta love parasite ever told greatest oscar winning movie time yes,Pozitif
2149,insightful searing exploration human behavior parasite masterfully crafted film definite must watch,Pozitif
2150,watched lyn never seen masterpiece anxiety alltime high secret started get revealed hell couldnt even finish food,Negatif
2151,hell ramdon,Negatif
2152,somehow greatness film constantly shoved throat giving highest expectation ever going film parasite still able meet expectation,Pozitif
2153,gave 45 first watch knew five star,Nötr
2154,watched bong joon ho intended tonight hour already kast streaming soap2day phone vertical mode think reached peak cinephile,Pozitif
2155,dont think greatest movie ever made denying unbelievably high quality cinematography fantastic acting incredible story inspired one thing think really push one edge way seamlessly blend genre funny heartfelt dramatic thrilling bold phenomenal film making reason highly regarded,Pozitif
2156,life goal make film good,Pozitif
2157,bong joonhos parasite brilliant insightful commentary class modern family dynamic modern masterpiece start finish film continually escalates situation highest dramatic potential employing masterful concept tension drama appropriatelytimed comedy film explores theme great depth utilizing every character onscreen result visually rich intelligent unrelenting exploration divide working class rich extreme divide push less fortunate,Pozitif
